Weight,FatContent,ProductVisibility,ProductType,MRP,EstablishmentYear,StoreSize,CityTier,StoreCategory,StoreSales,SqrtProductVisibility,ProductGroup,MRP_bin,Vis_bin
20.25,Low Fat,0.059268885,Household,246.446,2007,Small,Tier 2,Supermarket Type1,3695.19,0.2434520178597828,Household & Hygiene,High,Mid-High
15.3,Regular,0.084937098,Canned,214.0218,2002,Small,Tier 2,Supermarket Type1,1068.609,0.2914396987371487,Canned & Packaged,High,Mid-High
9.21,Low Fat,0.008778413,Fruits and Vegetables,122.4414,1999,Medium,Tier 1,Supermarket Type1,1583.9382,0.0936931854512376,Fresh Produce,Mid-Low,Low
15.6,Low Fat,0.057583737999999995,Snack Foods,220.4798,2009,Medium,Tier 3,Supermarket Type2,661.1394,0.23996611844175,Snacks & Beverages,High,Mid-Low
15.35,Low Fat,0.013834247,Frozen Foods,62.7168,1999,Medium,Tier 1,Supermarket Type1,958.752,0.11761907583381193,Dairy & Frozen,Low,Low
12.15,Regular,0.132351411,Fruits and Vegetables,190.3872,2002,Small,Tier 2,Supermarket Type1,2836.308,0.3638013345220163,Fresh Produce,High,High
13.15,Low Fat,0.082955719,Household,164.0552,1985,Medium,Tier 3,Supermarket Type3,5523.4768,0.2880203447675181,Household & Hygiene,Mid-High,Mid-High
11.395,Low Fat,0.009893817,Health and Hygiene,50.3034,1999,Medium,Tier 1,Supermarket Type1,972.068,0.09946766811381474,Household & Hygiene,Low,Low
17.1,Low Fat,0.058778429,Fruits and Vegetables,111.9886,1997,Small,Tier 1,Supermarket Type1,3002.0922,0.24244263032725907,Fresh Produce,Mid-Low,Mid-High
18.85,Regular,0.067940657,Dairy,119.044,2004,Small,Tier 2,Supermarket Type1,1198.44,0.26065428636414173,Dairy & Frozen,Mid-Low,Mid-High
19.6,Low Fat,0.094161662,Household,251.9698,1997,Small,Tier 1,Supermarket Type1,4566.0564,0.3068577227315617,Household & Hygiene,High,High
11.3,Regular,0.067107448,Frozen Foods,258.1962,2007,Small,Tier 2,Supermarket Type1,4402.9354,0.2590510528834037,Dairy & Frozen,High,Mid-High
12.85,Low Fat,0.018321361,Frozen Foods,255.3698,1985,Medium,Tier 3,Supermarket Type3,4819.7262,0.135356422086283,Dairy & Frozen,High,Low
5.785,Regular,0.038756864,Fruits and Vegetables,260.7252,1997,Small,Tier 1,Supermarket Type1,6033.4796,0.19686763065572765,Fresh Produce,High,Mid-Low
5.82,Regular,0.077254736,Fruits and Vegetables,257.633,1987,High,Tier 3,Supermarket Type1,1537.998,0.27794736192308067,Fresh Produce,High,Mid-High
9.0,Low Fat,0.08630486,Snack Foods,168.0816,2009,Medium,Tier 3,Supermarket Type2,2181.1608,0.2937768881311122,Snacks & Beverages,Mid-High,Mid-High
13.15,Regular,0.128876537,Snack Foods,139.1838,1985,Medium,Tier 3,Supermarket Type3,4916.933,0.3589937840687496,Snacks & Beverages,Mid-Low,High
7.895,Regular,0.061163967,Breakfast,59.2588,2004,Small,Tier 2,Supermarket Type1,801.6232,0.24731349942936798,Grains & Bakery,Low,Mid-High
13.8,Low Fat,0.058220302,Dairy,247.4802,2002,Small,Tier 2,Supermarket Type1,1474.0812,0.24128883521621966,Dairy & Frozen,High,Mid-High
5.44,Low Fat,0.025519534,Dairy,238.7538,1999,Medium,Tier 1,Supermarket Type1,3605.307,0.15974834584433104,Dairy & Frozen,High,Low
16.7,Low Fat,0.070133177,Fruits and Vegetables,109.8912,1987,High,Tier 3,Supermarket Type1,873.5296,0.2648266923857941,Fresh Produce,Mid-Low,Mid-High
19.85,Low Fat,0.025947095,Household,46.9376,1987,High,Tier 3,Supermarket Type1,575.2512,0.1610810199868377,Household & Hygiene,Low,Low
10.395,Regular,0.091688111,Baking Goods,49.0008,2007,Small,Tier 2,Supermarket Type1,860.2136,0.3028004474897618,Grains & Bakery,Low,Mid-High
11.8,Low Fat,0.053589594,Soft Drinks,40.5138,1985,Small,Tier 1,Grocery Store,40.6138,0.23149426342784393,Snacks & Beverages,Low,Mid-Low
13.1,Regular,0.165101585,Fruits and Vegetables,87.7882,1985,Small,Tier 1,Grocery Store,515.3292,0.40632694348270826,Fresh Produce,Low,High
15.1,Low Fat,0.059417055,Household,237.9248,1999,Medium,Tier 1,Supermarket Type1,2133.2232,0.24375613838424665,Household & Hygiene,High,Mid-High
20.5,Low Fat,0.036287517,Fruits and Vegetables,121.2756,2009,Medium,Tier 3,Supermarket Type2,2181.1608,0.19049282663659542,Fresh Produce,Mid-Low,Mid-Low
15.6,Low Fat,0.037764269,Snack Foods,124.9704,2002,Small,Tier 2,Supermarket Type1,2253.0672,0.19433030901020049,Snacks & Beverages,Mid-Low,Mid-Low
16.75,Regular,0.024848788,Soft Drinks,39.9822,2004,Small,Tier 2,Supermarket Type1,746.3618,0.15763498342690305,Snacks & Beverages,Low,Low
10.85,Low Fat,0.162903525,Snack Foods,104.9622,2009,Medium,Tier 3,Supermarket Type2,1482.0708,0.4036130882416971,Snacks & Beverages,Mid-Low,High
16.2,Regular,0.016747538,Frozen Foods,98.6726,2007,Small,Tier 2,Supermarket Type1,1272.3438,0.1294122791701004,Dairy & Frozen,Mid-Low,Low
7.72,Regular,0.147904328,Fruits and Vegetables,116.6466,1998,Small,Tier 3,Grocery Store,117.8466,0.3845833173708917,Fresh Produce,Mid-Low,High
13.15,Low Fat,0.079904068,Snack Foods,120.044,1985,Medium,Tier 3,Supermarket Type3,4434.228,0.2826730761851931,Snacks & Beverages,Mid-Low,Mid-High
5.785,Regular,0.040325274,Snack Foods,180.466,1987,High,Tier 3,Supermarket Type1,719.064,0.20081153851310438,Snacks & Beverages,Mid-High,Mid-Low
13.35,Regular,0.06302467,Dairy,181.6318,1985,Medium,Tier 3,Supermarket Type3,1263.0226,0.2510471469664613,Dairy & Frozen,Mid-High,Mid-High
15.2,Low Fat,0.021203509,Canned,216.3824,2004,Small,Tier 2,Supermarket Type1,6114.7072,0.14561424724250027,Canned & Packaged,High,Low
13.1,Regular,0.098765906,Frozen Foods,196.3768,2004,Small,Tier 2,Supermarket Type1,2167.8448,0.3142704344986973,Dairy & Frozen,High,High
6.32,Low Fat,0.012707362,Meat,41.0822,1987,High,Tier 3,Supermarket Type1,942.7728,0.11272693555668051,Fresh Produce,Low,Low
17.85,Low Fat,0.04442649,Snack Foods,124.902,1987,High,Tier 3,Supermarket Type1,1897.53,0.21077592367251055,Snacks & Beverages,Mid-Low,Mid-Low
13.1,Regular,0.121712459,Fruits and Vegetables,101.2016,1985,Medium,Tier 3,Supermarket Type3,2631.2416,0.3488731273686754,Fresh Produce,Mid-Low,High
13.85,Low Fat,0.030769458,Soft Drinks,141.7154,1987,High,Tier 3,Supermarket Type1,2978.1234,0.17541225156755727,Snacks & Beverages,Mid-High,Low
5.78,Low Fat,0.014614357,Soft Drinks,147.3102,2009,Medium,Tier 3,Supermarket Type2,2332.9632,0.1208898548266148,Snacks & Beverages,Mid-High,Low
12.85,Regular,0.076868664,Frozen Foods,62.1194,1985,Small,Tier 1,Grocery Store,123.8388,0.27725198646718474,Dairy & Frozen,Low,Mid-High
6.885,Regular,0.140292495,Canned,108.5228,2002,Small,Tier 2,Supermarket Type1,1989.4104,0.3745563976225743,Canned & Packaged,Mid-Low,High
8.42,Low Fat,0.070555571,Household,216.0192,2004,Small,Tier 2,Supermarket Type1,2372.9112,0.2656229865806045,Household & Hygiene,High,Mid-High
7.63,Low Fat,0.061409711,Soft Drinks,94.6436,2007,Small,Tier 2,Supermarket Type1,1607.2412,0.24780982829581236,Snacks & Beverages,Mid-Low,Mid-High
10.5,Regular,0.066555152,Starchy Foods,80.896,2007,Small,Tier 2,Supermarket Type1,958.752,0.2579828521433159,Grains & Bakery,Low,Mid-High
7.575,Low Fat,0.092711708,Dairy,197.7768,1998,Small,Tier 3,Grocery Store,197.0768,0.30448597340435896,Dairy & Frozen,High,High
13.5,Regular,0.017844609,Snack Foods,81.396,1987,High,Tier 3,Supermarket Type1,1198.44,0.13358371532488533,Snacks & Beverages,Low,Low
12.15,Low Fat,0.025916883,Starchy Foods,120.244,2002,Small,Tier 2,Supermarket Type1,2277.036,0.16098721377798922,Grains & Bakery,Mid-Low,Low
5.405,Regular,0.053611144,Canned,197.7742,2004,Small,Tier 2,Supermarket Type1,796.2968,0.2315408041793066,Canned & Packaged,High,Mid-Low
7.435,Low Fat,0.122837694,Starchy Foods,208.7638,1997,Small,Tier 1,Supermarket Type1,3105.957,0.35048208798738917,Grains & Bakery,High,High
4.635,Low Fat,0.141174838,Breads,127.0994,2002,Small,Tier 2,Supermarket Type1,2826.9868,0.3757324021161869,Grains & Bakery,Mid-Low,High
8.96,Regular,0.069078149,Fruits and Vegetables,197.7768,2002,Small,Tier 2,Supermarket Type1,3153.2288,0.26282722271484743,Fresh Produce,High,Mid-High
18.35,Low Fat,0.089345074,Household,191.9504,2009,Medium,Tier 3,Supermarket Type2,5369.0112,0.29890646363034706,Household & Hygiene,High,Mid-High
11.65,Regular,0.058822142,Baking Goods,173.5422,1999,Medium,Tier 1,Supermarket Type1,3448.844,0.2425327647968414,Grains & Bakery,Mid-High,Mid-High
10.5,Low Fat,0.071368699,Frozen Foods,121.3098,1999,Medium,Tier 1,Supermarket Type1,1446.1176,0.2671492073729585,Dairy & Frozen,Mid-Low,Mid-High
7.39,Low Fat,0.068055818,Health and Hygiene,140.7812,2009,Medium,Tier 3,Supermarket Type2,1567.2932,0.260875100383306,Household & Hygiene,Mid-Low,Mid-High
12.35,Regular,0.150122794,Meat,154.5314,1985,Medium,Tier 3,Supermarket Type3,1396.1826,0.38745682856287356,Fresh Produce,Mid-High,High
14.0,Low Fat,0.030094192,Fruits and Vegetables,215.7192,1997,Small,Tier 1,Supermarket Type1,1078.596,0.17347677654372068,Fresh Produce,High,Low
18.5,Regular,0.076097035,Dairy,145.8102,1998,Small,Tier 3,Grocery Store,291.6204,0.27585691037202603,Dairy & Frozen,Mid-High,Mid-High
13.65,Regular,0.025973384,Snack Foods,79.6302,2002,Small,Tier 2,Supermarket Type1,554.6114,0.16116260112073147,Snacks & Beverages,Low,Low
14.15,Low Fat,0.057583737999999995,Snack Foods,244.1828,2002,Small,Tier 2,Supermarket Type1,731.0484,0.23996611844175,Snacks & Beverages,High,Mid-Low
10.1,Regular,0.053887301,Fruits and Vegetables,225.6088,2007,Small,Tier 2,Supermarket Type1,4250.4672,0.23213638448119242,Fresh Produce,High,Mid-Low
10.1,Low Fat,0.024262772,Canned,117.615,2009,Medium,Tier 3,Supermarket Type2,1514.695,0.15576511804637133,Canned & Packaged,Mid-Low,Low
13.85,Low Fat,0.034624104,Hard Drinks,115.0492,1999,Medium,Tier 1,Supermarket Type1,4054.722,0.18607553305042554,Snacks & Beverages,Mid-Low,Mid-Low
13.1,Regular,0.044281996,Fruits and Vegetables,178.5318,2002,Small,Tier 2,Supermarket Type1,3067.3406,0.21043287765936194,Fresh Produce,Mid-High,Mid-Low
18.75,Low Fat,0.052121825,Health and Hygiene,104.828,1999,Medium,Tier 1,Supermarket Type1,2343.616,0.22830204773501264,Household & Hygiene,Mid-Low,Mid-Low
14.0,Regular,0.135662712,Frozen Foods,52.064,1987,High,Tier 3,Supermarket Type1,852.224,0.3683241941550948,Dairy & Frozen,Low,High
16.1,Low Fat,0.023613955,Soft Drinks,192.8846,1999,Medium,Tier 1,Supermarket Type1,5350.3688,0.15366832790136034,Snacks & Beverages,High,Low
12.15,Low Fat,0.082152451,Canned,179.9002,1985,Medium,Tier 3,Supermarket Type3,4119.3046,0.2866224886501406,Canned & Packaged,Mid-High,Mid-High
13.15,Regular,0.02363057,Snack Foods,141.7154,1985,Small,Tier 1,Grocery Store,425.4462,0.15372237963289534,Snacks & Beverages,Mid-High,Low
12.35,Low Fat,0.164274416,Household,119.8124,2002,Small,Tier 2,Supermarket Type1,2133.2232,0.4053078040205986,Household & Hygiene,Mid-Low,High
20.7,Regular,0.047587685,Dairy,215.0876,2002,Small,Tier 2,Supermarket Type1,5145.3024,0.21814601761205726,Dairy & Frozen,High,Mid-Low
7.825,Low Fat,0.079952983,Meat,62.7826,2009,Medium,Tier 3,Supermarket Type2,1162.4868,0.2827595851602559,Fresh Produce,Low,Mid-High
13.15,Low Fat,0.024992442,Household,53.6614,1985,Small,Tier 1,Grocery Store,165.7842,0.15808998070719094,Household & Hygiene,Low,Low
12.1,Low Fat,0.115107028,Baking Goods,222.0114,2002,Small,Tier 2,Supermarket Type1,3547.3824,0.3392742666339432,Grains & Bakery,High,High
13.15,Low Fat,0.008604657,Household,123.1756,1985,Medium,Tier 3,Supermarket Type3,1211.756,0.09276129041793242,Household & Hygiene,Mid-Low,Low
14.65,Low Fat,0.083528446,Household,162.4552,2002,Small,Tier 2,Supermarket Type1,2274.3728,0.2890128820658346,Household & Hygiene,Mid-High,Mid-High
12.35,Regular,0.036731658,Meat,177.237,1985,Medium,Tier 3,Supermarket Type3,4763.799,0.19165504950300682,Fresh Produce,Mid-High,Mid-Low
20.75,Regular,0.129337594,Seafood,238.188,1997,Small,Tier 1,Supermarket Type1,5033.448,0.35963536255490786,Fresh Produce,High,High
11.15,Low Fat,0.048677482,Others,65.0142,1999,Medium,Tier 1,Supermarket Type1,1120.5414,0.22062973960914697,Canned & Packaged,Low,Mid-Low
12.1,Low Fat,0.029827665,Soft Drinks,144.3444,1999,Medium,Tier 1,Supermarket Type1,2612.5992,0.1727068759488168,Snacks & Beverages,Mid-High,Low
11.6,Regular,0.157718931,Breakfast,168.3474,2007,Small,Tier 2,Supermarket Type1,4548.0798,0.39713842800716226,Grains & Bakery,Mid-High,High
17.6,Low Fat,0.008046275,Dairy,173.7422,2007,Small,Tier 2,Supermarket Type1,5863.0348,0.08970103120923416,Dairy & Frozen,Mid-High,Low
13.15,Low Fat,0.068753558,Household,127.9678,1985,Small,Tier 1,Grocery Store,254.3356,0.26220899679454174,Household & Hygiene,Mid-Low,Mid-High
12.15,Low Fat,0.013199737,Canned,108.9254,1985,Medium,Tier 3,Supermarket Type3,2713.135,0.11489010836447149,Canned & Packaged,Mid-Low,Low
10.65,Low Fat,0.023971463,Fruits and Vegetables,54.0272,1997,Small,Tier 1,Supermarket Type1,447.4176,0.1548272036820403,Fresh Produce,Low,Low
18.35,Regular,0.09468096,Fruits and Vegetables,86.2882,2009,Medium,Tier 3,Supermarket Type2,1631.8758,0.30770271367019175,Fresh Produce,Low,High
7.35,Regular,0.014394261,Fruits and Vegetables,241.3512,2002,Small,Tier 2,Supermarket Type1,5331.7264,0.11997608511699322,Fresh Produce,High,Low
18.2,Low Fat,0.049396364,Fruits and Vegetables,146.4734,1999,Medium,Tier 1,Supermarket Type1,3563.3616,0.22225292798971175,Fresh Produce,Mid-High,Mid-Low
8.39,Regular,0.024243294,Frozen Foods,116.0176,1999,Medium,Tier 1,Supermarket Type1,1603.2464,0.15570258186683997,Dairy & Frozen,Mid-Low,Low
14.3,Low Fat,0.122469209,Dairy,121.973,1987,High,Tier 3,Supermarket Type1,2709.806,0.3499560100926972,Dairy & Frozen,Mid-Low,High
10.195,Regular,0.017730951,Starchy Foods,239.8538,2007,Small,Tier 2,Supermarket Type1,4086.0146,0.1331576171309775,Grains & Bakery,High,Low
14.15,Low Fat,0.035016754,Snack Foods,245.3828,2009,Medium,Tier 3,Supermarket Type2,1705.7796,0.1871276409299278,Snacks & Beverages,High,Mid-Low
16.2,Low Fat,0.019417732,Soft Drinks,153.7972,2002,Small,Tier 2,Supermarket Type1,1402.1748,0.13934752240352177,Snacks & Beverages,Mid-High,Low
12.65,Low Fat,0.105265475,Soft Drinks,159.9578,1998,Small,Tier 3,Grocery Store,962.7468,0.32444641314090683,Snacks & Beverages,Mid-High,High
11.8,Low Fat,0.038736754,Soft Drinks,37.319,1985,Medium,Tier 3,Supermarket Type3,1281.665,0.19681654910093307,Snacks & Beverages,Low,Mid-Low
10.895,Low Fat,0.044991876,Frozen Foods,107.228,1998,Small,Tier 3,Grocery Store,426.112,0.21211288504001827,Dairy & Frozen,Mid-Low,Mid-Low
5.735,Low Fat,0.05696122,Fruits and Vegetables,176.337,1997,Small,Tier 1,Supermarket Type1,1764.37,0.238665498134942,Fresh Produce,Mid-High,Mid-Low
17.85,Low Fat,0.147255604,Breads,93.7436,2007,Small,Tier 2,Supermarket Type1,1701.7848,0.38373897899483705,Grains & Bakery,Mid-Low,High
5.82,Regular,0.077319079,Fruits and Vegetables,255.433,1997,Small,Tier 1,Supermarket Type1,4357.661,0.27806308456895173,Fresh Produce,High,Mid-High
10.0,Low Fat,0.089135671,Health and Hygiene,146.9102,2004,Small,Tier 2,Supermarket Type1,3207.8244,0.29855597632604847,Household & Hygiene,Mid-High,Mid-High
17.6,Regular,0.041373331,Snack Foods,38.119,2004,Small,Tier 2,Supermarket Type1,732.38,0.20340435344406962,Snacks & Beverages,Low,Mid-Low
10.1,Low Fat,0.027041859,Meat,77.567,1987,High,Tier 3,Supermarket Type1,306.268,0.16444409080292305,Fresh Produce,Low,Low
17.6,Regular,0.03922186,Snack Foods,97.241,1997,Small,Tier 1,Supermarket Type1,193.082,0.19804509587465174,Snacks & Beverages,Mid-Low,Mid-Low
8.645,Low Fat,0.021581922,Canned,53.3982,2004,Small,Tier 2,Supermarket Type1,1209.7586,0.14690786908807846,Canned & Packaged,Low,Low
19.5,Low Fat,0.128206001,Breads,155.9314,1997,Small,Tier 1,Supermarket Type1,3878.285,0.35805865580935203,Grains & Bakery,Mid-High,High
7.68,Low Fat,0.071301323,Fruits and Vegetables,190.8162,2007,Small,Tier 2,Supermarket Type1,2693.8268,0.26702307578185075,Fresh Produce,High,Mid-High
15.7,Low Fat,0.030765898,Hard Drinks,43.277,2002,Small,Tier 2,Supermarket Type1,649.155,0.17540210375021162,Snacks & Beverages,Low,Low
5.405,Regular,0.053730029,Canned,199.0742,2002,Small,Tier 2,Supermarket Type1,4777.7808,0.23179738781962148,Canned & Packaged,High,Mid-Low
20.85,Regular,0.062350672,Baking Goods,86.9514,2002,Small,Tier 2,Supermarket Type1,1416.8224,0.24970116539575862,Grains & Bakery,Low,Mid-High
7.39,Low Fat,0.068163102,Health and Hygiene,140.4812,2007,Small,Tier 2,Supermarket Type1,2422.1804,0.2610806427140856,Household & Hygiene,Mid-Low,Mid-High
6.465,Low Fat,0.0534335745,Canned,263.1884,2009,Medium,Tier 3,Supermarket Type2,2914.8724,0.2311570342862185,Canned & Packaged,High,Mid-Low
18.25,Low Fat,0.015309885,Snack Foods,197.6084,2002,Small,Tier 2,Supermarket Type1,2380.9008,0.12373312006087941,Snacks & Beverages,High,Low
13.35,Regular,0.106538757,Dairy,222.3772,1985,Medium,Tier 3,Supermarket Type3,1556.6404,0.3264027527457451,Dairy & Frozen,High,High
11.65,Low Fat,0.061999648,Baking Goods,230.001,1985,Small,Tier 1,Grocery Store,689.103,0.24899728512576197,Grains & Bakery,High,Mid-High
10.195,Low Fat,0.051618281,Breads,31.9558,1987,High,Tier 3,Supermarket Type1,373.5138,0.22719656907620767,Grains & Bakery,Low,Mid-Low
15.1,Low Fat,0.076505799,Baking Goods,91.583,2007,Small,Tier 2,Supermarket Type1,539.298,0.276596816684502,Grains & Bakery,Low,Mid-High
13.65,Regular,0.013091186,Fruits and Vegetables,114.8834,2009,Medium,Tier 3,Supermarket Type2,1612.5676,0.11441672080600807,Fresh Produce,Mid-Low,Low
13.15,Low Fat,0.022074764,Snack Foods,141.418,1985,Small,Tier 1,Grocery Store,559.272,0.1485757853756796,Snacks & Beverages,Mid-High,Low
12.85,Low Fat,0.079146113,Frozen Foods,181.466,1985,Small,Tier 1,Grocery Store,179.766,0.2813291897404178,Dairy & Frozen,Mid-High,Mid-High
5.985,Low Fat,0.096337184,Frozen Foods,125.2678,2007,Small,Tier 2,Supermarket Type1,763.0068,0.3103823190840612,Dairy & Frozen,Mid-Low,High
9.5,Low Fat,0.142425145,Hard Drinks,189.9872,1998,Small,Tier 3,Grocery Store,756.3488,0.3773925608699779,Snacks & Beverages,High,High
11.15,Low Fat,0.0675840825,Dairy,44.7744,2002,Small,Tier 2,Supermarket Type1,181.0976,0.2599693876209274,Dairy & Frozen,Low,Mid-High
12.15,Low Fat,0.041663111,Health and Hygiene,188.6214,1985,Medium,Tier 3,Supermarket Type3,6029.4848,0.20411543547708488,Household & Hygiene,High,Mid-Low
18.0,Low Fat,0.019386234,Health and Hygiene,126.8994,1997,Small,Tier 1,Supermarket Type1,3083.9856,0.13923445694223827,Household & Hygiene,Mid-Low,Low
12.15,Low Fat,0.135226962,Health and Hygiene,56.293,1985,Small,Tier 1,Grocery Store,113.186,0.36773218787590517,Household & Hygiene,Low,High
16.2,Low Fat,0.053589594,Soft Drinks,73.4696,1987,High,Tier 3,Supermarket Type1,2087.9488,0.23149426342784393,Snacks & Beverages,Low,Mid-Low
13.15,Low Fat,0.036729122,Frozen Foods,179.7976,1999,Medium,Tier 1,Supermarket Type1,2535.3664,0.1916484333356263,Dairy & Frozen,Mid-High,Mid-Low
20.6,Low Fat,0.045380404,Health and Hygiene,148.4392,1987,High,Tier 3,Supermarket Type1,1789.6704,0.2130267682710321,Household & Hygiene,Mid-High,Mid-Low
11.395,Regular,0.069587171,Meat,234.6616,1997,Small,Tier 1,Supermarket Type1,4687.232,0.26379380394543006,Fresh Produce,High,Mid-High
6.78,Regular,0.08573655,Fruits and Vegetables,229.5694,1987,High,Tier 3,Supermarket Type1,3425.541,0.2928080429223214,Fresh Produce,High,Mid-High
8.84,Regular,0.076681143,Frozen Foods,110.7228,1999,Medium,Tier 1,Supermarket Type1,1657.842,0.27691360204944787,Dairy & Frozen,Mid-Low,Mid-High
16.7,Low Fat,0.102055777,Canned,184.0292,1997,Small,Tier 1,Supermarket Type1,3101.2964,0.31946169879971525,Canned & Packaged,High,High
13.3,Regular,0.071856726,Fruits and Vegetables,63.2536,2007,Small,Tier 2,Supermarket Type1,1347.5792,0.26806104901682376,Fresh Produce,Low,Mid-High
12.6,Regular,0.063054947,Frozen Foods,102.399,2007,Small,Tier 2,Supermarket Type1,2270.378,0.25110744114820654,Dairy & Frozen,Mid-Low,Mid-High
7.6,Regular,0.142383847,Starchy Foods,172.3448,2004,Small,Tier 2,Supermarket Type1,2556.672,0.3773378419930872,Grains & Bakery,Mid-High,High
12.6,Regular,0.03150851,Baking Goods,170.5764,1987,High,Tier 3,Supermarket Type1,3779.0808,0.1775063660830225,Grains & Bakery,Mid-High,Low
6.67,Regular,0.123620492,Snack Foods,90.0514,1999,Medium,Tier 1,Supermarket Type1,1505.3738,0.3515970591458353,Snacks & Beverages,Low,High
10.695,Low Fat,0.06375108,Household,36.7848,2004,Small,Tier 2,Supermarket Type1,782.9808,0.25248976216868674,Household & Hygiene,Low,Mid-High
13.35,Low Fat,0.04461205,Dairy,241.1538,1985,Small,Tier 1,Grocery Store,480.7076,0.21121564809454815,Dairy & Frozen,High,Mid-Low
16.6,Low Fat,0.122204371,Fruits and Vegetables,173.5738,2004,Small,Tier 2,Supermarket Type1,1911.5118,0.3495774177489158,Fresh Produce,Mid-High,High
10.0,Regular,0.037764307,Snack Foods,127.2994,1997,Small,Tier 1,Supermarket Type1,642.497,0.19433040678185182,Snacks & Beverages,Mid-Low,Mid-Low
19.1,Low Fat,0.092437711,Others,185.2608,2007,Small,Tier 2,Supermarket Type1,1470.0864,0.30403570678458147,Canned & Packaged,High,High
17.6,Low Fat,0.137807013,Health and Hygiene,161.792,1998,Small,Tier 3,Grocery Store,159.792,0.37122366977335913,Household & Hygiene,Mid-High,High
